"Original Text","Initial","Machine translation","Better translation","Best translation"
"■射精処理","","","",""
"みぎ","","","",""
"ひだり","","","",""
"口内射精","","","",""
"尻コキ射精","","","",""
"パンツを見る","","","",""
"cutin/cutin_117.png","","","",""
"cutin/cutin_116.png","","","",""
"射精　そのまま出す","","","",""
"\Eで、でるっ…！！\.\^","","\EAnd, it's coming...!!\.\^","",""
"cutin/cutin_134.png","","","",""
"パンツ射精","","","",""
"カットイン画像表示処理ここから","","","",""
"ぶっかけ","","","",""
"cutin/cutin_20.png","","","",""
"cutin/cutin_21.png","","","",""
"cutin/cutin_22.png","","","",""
"ぶっかけ（上半身）","","","",""
"今は使いません","","","",""
"cutin/cutin_10.png","","","",""
"cutin/cutin_09.png","","","",""
"cutin/cutin_08.png","","","",""
"\f[16]\Eホールド中…","","\f[16]\EHolding...","\E\font[3]\f[16]\-[2]Holding...",""
"cutin/cutin_124.png","","","",""
"中出し？","","","",""
"cutin/cutin_119.png","","","",""
"ゴムだし？","","","",""
"cutin/cutin_120.png","","","",""
"cutin/cutin_123.png","","","",""
"アナル中","","","",""
"cutin/cutin_121.png","","","",""
"アナルゴム","","","",""
"cutin/cutin_122.png","","","",""
"cutin/cutin_170.png","","","",""
"cutin/cutin_175.png","","","",""
"cutin/cutin_39.png","","","",""
"cutin/cutin_41.png","","","",""
"cutin/cutin_40.png","","","",""
"cutin/cutin_42.png","","","",""
"hscene/h_s04_syasei06.png","","","",""
"cutin/cutin_115.png","","","",""
"hscene/h_s04_sirikoki.png","","","",""
"尻コキ射精2","","","",""
"中出し","","","",""
"ゴムだし","","","",""
"騎乗位","","","",""
"cutin/cutin_140.png","","","",""
"69","","","",""
"cutin/cutin_137.png","","","",""
"まんぐり","","","",""
"cutin/cutin_113.png","","","",""
"hscene/h_s09_ef_syasei01.png","","","",""
"カットイン画像表示処理ここまで","","","",""
"射精部位分岐処理","","","",""
"アナル　ゴムだし","","","",""
"アナル　中だし","","","",""
"中だし","","","",""
"射精　中だし","","","",""
"旧妊娠判定箇所","","","",""
"hscene/h_s01_pose01_syasei04.png","","","",""
"hscene/h_s03_pose01_pantu.png","","","",""
"hscene/h_s03_pose01.png","","","",""
"hscene/h_s03_syasei01.png","","","",""
"hscene/h_s04_pose01_pantu01.png","","","",""
"hscene/h_s04_pose01.png","","","",""
"hscene/h_s04_pose02.png","","","",""
"hscene/h_s04_hole.png","","","",""
"hscene/h_s04_syasei04.png","","","",""
"hscene/h_s04_syasei02.png","","","",""
"hscene/h_s05_syasei_naka01.png","","","",""
"hscene/h_s06_syasei03.png","","","",""
"hscene/h_s06_syasei02.png","","","",""
"hscene/h_s08_ef_syasei02.png","","","",""
"hscene/h_s10_ef_syasei03.png","","","",""
"hscene/h_s10_ef_syasei02.png","","","",""
"hscene/h_s02_syasei_anal.png","","","",""
"hscene/h_s02_syasei_nakadasi.png","","","",""
"射精　身体に","","","",""
"hscene/h_s09_ef_syasei03.png","","","",""
"hscene/h_s09_ef_syasei02.png","","","",""
"7","","","",""
"hscene/h_s09_ef_syasei04.png","","","",""
"hscene/h_s01_pose01_syasei02.png","","","",""
"hscene/h_s01_pose01_syasei03.png","","","",""
"hscene/h_s01_pose01_syasei05.png","","","",""
"hscene/h_s02_pose01_syasei01.png","","","",""
"hscene/h_s02_syasei_body01.png","","","",""
"hscene/h_s04_syasei03.png","","","",""
"hscene/h_s04_syasei01.png","","","",""
"hscene/h_s05_syasei_body01.png","","","",""
"hscene/h_s06_syasei01.png","","","",""
"hscene/h_s08_ef_syasei01.png","","","",""
"hscene/h_s10_ef_syasei01c.png","","","",""
"hscene/h_s10_ef_syasei01b.png","","","",""
"hscene/h_s10_ef_syasei01a.png","","","",""
"hscene/h_s09_ef_syasei05.png","","","",""
"射精　顔射","","","",""
"cutin/cutin_04.png","","","",""
"cutin/cutin_192.png","","","",""
"8","","","",""
"hscene/h_s01_pose01_syasei01.png","","","",""
"hscene/h_s02_syasei_face.png","","","",""
"hscene/h_s05_syasei_face.png","","","",""
"射精　パンツ","","","",""
"cutin/cutin_166.png","","","",""
"9","","","",""
"射精（ティッシュ）","","","",""
"cutin/cutin_172.png","","","",""
"10","","","",""
"\f[16]\E飲精中…","","\f[16]\EDrinking essence...","\E\font[3]\f[16]\-[2]Gulping...",""
"cutin/cutin_218.png","","","",""
"1.4.0/cutin_222.png","","","",""
"左右","","","",""
"実行処理","","","",""
"消す","","","",""
"右","","","",""
"左","","","",""
"なし","","","",""
"頭を撫でる","","","",""
"顔を見る","","","",""
"キス","","","",""
"胸を見る","","","",""
"股間を見る","","","",""
"お尻を見る","","","",""
"射精","","","",""
"顔射","","","",""
"ティッシュ","","","",""
"外だし","","","",""
"口に出す","","","",""
"X","","","",""
"Y","","","",""
"乱数","","","",""
