"Original Text","Initial","Machine translation","Better translation","Best translation"
"■Hカットイン実行処理みぎ","","","",""
"強制終了","","","",""
"右","","","",""
"左","","","",""
"パンツ漁りオナニー","","","",""
"\f[16]\Eオナニー中…","","\f[16]\EMasturbating...","\E\font[3]\f[16]\-[2]Masturbating...",""
"cutin/cutin_162.png","","","",""
"\c[9]□□□□□","","","",""
"\c[9]■","","","",""
"パンツの匂いを嗅ぐ","","","",""
"オナニー","","","",""
"cutin/cutin_118.png","","","",""
"cutin/cutin_161.png","","","",""
"\c[9]□□□□□□□□","","","",""
"処理中断","","","",""
"触る　右おっぱいパジャマ","","","",""
"\f[16]\Eお触り中…","","","\E\font[3]\f[16]\-[2]Touching...",""
"cutin/cutin_87.png","","","",""
"cutin/cutin_199.png","","","",""
"4","","","",""
"触る　右おっぱいキャミ","","","",""
"cutin/cutin_88.png","","","",""
"cutin/cutin_200.png","","","",""
"5","","","",""
"触る　右おっぱい脱","","","",""
"cutin/cutin_89.png","","","",""
"cutin/cutin_201.png","","","",""
"6","","","",""
"揉む　右おっぱいパジャマ","","","",""
"cutin/cutin_90.png","","","",""
"7","","","",""
"揉む　右おっぱいキャミ","","","",""
"cutin/cutin_91.png","","","",""
"8","","","",""
"揉む　右おっぱい","","","",""
"cutin/cutin_92.png","","","",""
"9","","","",""
"右ちくびキャミ","","","",""
"cutin/cutin_95.png","","","",""
"cutin/cutin_202.png","","","",""
"10","","","",""
"右ちくび","","","",""
"cutin/cutin_96.png","","","",""
"cutin/cutin_203.png","","","",""
"cutin/cutin_141.png","","","",""
"11","","","",""
"なでる　右おしり着衣","","","",""
"cutin/cutin_52.png","","","",""
"12","","","",""
"なでる　右おしり下着","","","",""
"cutin/cutin_53.png","","","",""
"13","","","",""
"なでる　右おしり","","","",""
"cutin/cutin_54.png","","","",""
"14","","","",""
"揉む　右おしり着衣","","","",""
"\f[16]\E揉みしだき中…","","\f[16]\EIn the midst of being vigorously massaged...","\E\font[3]\f[16]\-[2]Rubbing...",""
"cutin/cutin_55.png","","","",""
"15","","","",""
"揉む右おしり下着","","","",""
"cutin/cutin_56.png","","","",""
"16","","","",""
"揉む右おしり","","","",""
"hscene/h_s04_action_handanal02.png","","","",""
"cutin/cutin_57.png","","","",""
"17","","","",""
"お尻　なか","","","",""
"\f[16]\E愛撫中…","","\f[16]\EDuring caressing...","\E\font[3]\f[16]\-[2]Fondling...",""
"cutin/cutin_63.png","","","",""
"18","","","",""
"あそこ　そと着衣","","","",""
"cutin/cutin_17.png","","","",""
"cutin/cutin_71.png","","","",""
"19","","","",""
"あそこ　そと下着","","","",""
"cutin/cutin_18.png","","","",""
"cutin/cutin_194.png","","","",""
"cutin/cutin_72.png","","","",""
"20","","","",""
"あそこ　そと","","","",""
"cutin/cutin_19.png","","","",""
"cutin/cutin_195.png","","","",""
"cutin/cutin_73.png","","","",""
"21","","","",""
"あそこ　なか","","","",""
"cutin/cutin_23.png","","","",""
"cutin/cutin_74.png","","","",""
"22","","","",""
"あそこ　なか 下着","","","",""
"cutin/cutin_24.png","","","",""
"23","","","",""
"あそこ　なか 短パン","","","",""
"cutin/cutin_25.png","","","",""
"24","","","",""
"お尻　そと","","","",""
"cutin/cutin_62.png","","","",""
"25","","","",""
"手コキ","","","",""
"\f[16]\E手コキ中…","","\f[16]\EIn the middle of a handjob...","\E\font[3]\f[16]\-[2]Ongoing Handjob...",""
"cutin/cutin_131.png","","","",""
"26","","","",""
"パンコキ","","","",""
"\f[16]\Eパンコキ中…","","\f[16]\EPancake in the middle...","\E\font[3]\f[16]\-[2]Ongoing Pantyjob...",""
"cutin/cutin_133.png","","","",""
"27","","","",""
"フェラ","","","",""
"\f[16]\Eフェラチオ中…","","\f[16]\EDuring fellatio...","\E\font[3]\f[16]\-[2]Ongoing Blowjob...",""
"cutin/cutin_136.png","","","",""
"28","","","",""
"実行処理","","","",""
"表示位置","","","",""
"表示段","","","",""
"処理速度","","","",""
"何もしない","","","",""
"触る右胸パジャマ","","","",""
"触る右胸キャミ","","","",""
"触る右胸","","","",""
"揉む右胸パジャマ","","","",""
"揉む右胸キャミ","","","",""
"揉む右胸","","","",""
"触る右尻着衣","","","",""
"触る右尻下着","","","",""
"触る右尻","","","",""
"揉む右尻着衣","","","",""
"揉む右尻下着","","","",""
"揉む右尻","","","",""
"お尻なか","","","",""
"あそこ外着衣","","","",""
"あそこ外下着","","","",""
"あそこ外","","","",""
"あそこ中","","","",""
"あそこ中下着","","","",""
"あそこ中短パン","","","",""
"お尻そと","","","",""
"風呂パンコキ","","","",""
"50","","","",""
"75","","","",""
"100","","","",""
"表示X","","","",""
"メータ表示Y","","","",""
"Pic番1","","","",""
"カットインY位置","","","",""
"テキストY位置","","","",""
"ループ回数","","","",""
