"Original Text","Initial","Machine translation","Better translation","Best translation"
"昼パンツハント","","","",""
"再ドロー","","","",""
"\E…………。","","\E………….","",""
"cg/bg_p_bg1.jpg","","","",""
"\E………………………。","","\E..........................................","",""
"パンツ判定","","","",""
"\Eこ、これは…！","","\EWha-what is this...!","",""
"再チェック","","","",""
"cg/bg_p_01b.jpg","","","",""
"\E妹の使用済みパンツを発見した。","","\EI discovered my sister's used panties.","",""
"\E……。","","\E... .","",""
"他にも探す","","Looking for others as well.","",""
"探さない","","Not searching","",""
"\E他にもあるかもしれない…。","","\EThere might be more...","",""
"パンツ発見","","","",""
"cg/bg_p_02b.jpg","","","",""
"cg/bg_p_03b.jpg","","","",""
"cg/bg_p_04b.jpg","","","",""
"cg/bg_p_05b.jpg","","","",""
"cg/bg_p_06b.jpg","","","",""
"cg/bg_p_07b.jpg","","","",""
"cg/bg_p_08b.jpg","","","",""
"cg/bg_p_09b.jpg","","","",""
"cg/bg_p_10b.jpg","","","",""
"cg/bg_p_11b.jpg","","","",""
"cg/bg_p_12b.jpg","","","",""
"cg/bg_p_13b.jpg","","","",""
"cg/bg_p_14b.jpg","","","",""
"cg/bg_p_15b.jpg","","","",""
"cg/bg_p_16b.jpg","","","",""
"cg/bg_p_17b.jpg","","","",""
"cg/bg_p_18b.jpg","","","",""
"cg/bg_p_19b.jpg","","","",""
"cg/bg_p_20b.jpg","","","",""
"cg/bg_p_21b.jpg","","","",""
"cg/bg_bukkake_01.jpg","","","",""
"cg/bg_bukkake_03.jpg","","","",""
"cg/bg_bukkake_02.jpg","","","",""
"cg/bg_bukkake_04.jpg","","","",""
"cg/bg_bukkake_05.jpg","","","",""
"cg/bg_bukkake_06.jpg","","","",""
"cg/bg_bukkake_07.jpg","","","",""
"\E……ふう。","","\E...Phew.","",""
"オナニー！！！","","Masturbation!!!","",""
"しこしこしちゃう","","I can't help but do it.","",""
"ぺろぺろしちゃう","","Lick, lick","",""
"くんくんしちゃう","","Sniff sniff, I can't help it.","",""
"そっと元に戻す","","Gently return to the original state","",""
"\cself[5]","","\cself[5]","",""
"\cself[6]","","\cself[6]","",""
"\cself[7]","","\cself[7]","",""
"\E……ごくり…。","","\E...Gulp...","",""
"\E……なんだかムラムラしてきたぞ。","","\E...I'm starting to feel a bit excited.","",""
"オナニー処理","","","",""
"左くんくん","","","",""
"右パンツコキ","","","",""
"ウェイトA","","","",""
"発射","","Launch","",""
"\E…………で、でるっ！","","\E...And, I'm coming out!","",""
"cg/bg_bukkake_01s.jpg","","","",""
"cg/bg_bukkake_03s.jpg","","","",""
"cg/bg_bukkake_02s.jpg","","","",""
"cg/bg_bukkake_04s.jpg","","","",""
"cg/bg_bukkake_05s.jpg","","","",""
"cg/bg_bukkake_06s.jpg","","","",""
"cg/bg_bukkake_07s.jpg","","","",""
"\E……いっぱい出してしまった…。","","\E...I let out too much...","",""
"\E……うっすらと塩味だ…。","","\E...It has a faint salty taste...","",""
"\Eうーん、とてもえっちな匂いがするぞ…。","","\EHmm, it smells very erotic...","",""
"\E……名残惜しいがこれも洗濯しないと…。","","\E...It's a shame, but I have to do the laundry too...","",""
"文字変数1","","","",""
"文字変数2","","","",""
"文字変数3","","","",""
"乱数1","","","",""
"パンツ番号","","","",""
"パンツ漁り回数","","","",""
"見つけた枚数","","","",""
"パンツタイプ","","","",""
"チェック回避","","","",""
"チェック回数","","","",""
"乱数2","","","",""
