"Original Text","Initial","Machine translation","Better translation","Best translation"
"深夜差分描画","","","",""
"シーツ　（共通","","","",""
"hscene/h_sheet.png","","","",""
"hscene/h_item_tissue01.png","","","",""
"<SQUARE>","","","",""
"hscene/h_item_tissue02.png","","","",""
"hscene/h_item_tissue03.png","","","",""
"hscene/h_item_gom01.png","","","",""
"hscene/h_item_gom02.png","","","",""
"hscene/h_item_gom03.png","","","",""
"■■■仰向け1■■■","","","",""
"hscene/h_s01_effect_ase.png","","","",""
"■濡れる","","","",""
"hscene/h_item_paja.png","","","",""
"hscene/h_s01_pose01_paja.png","","","",""
"hscene/h_item_cami.png","","","",""
"hscene/h_s01_pose01_cami.png","","","",""
"hscene/h_item_shortPants01.png","","","",""
"hscene/h_s01_shortpants.png","","","",""
"hscene/h_item_pants.png","","","",""
"hscene/h_s01_pose01_pants.png","","","",""
"仰向け　開脚","","","",""
"hscene/h_s01_effect_wet.png","","","",""
"hscene/h_s01_pose02_paja.png","","","",""
"hscene/h_s01_pose02_cami.png","","","",""
"hscene/h_s01_pose02_pants.png","","","",""
"仰向け　開脚大","","","",""
"hscene/h_s01_pose03_paja.png","","","",""
"hscene/h_s01_pose03_cami.png","","","",""
"hscene/h_s01_pose03_pants.png","","","",""
"仰向け　挿入","","","",""
"■■■横1■■■","","","",""
"hscene/h_s02_effect_swet.png","","","",""
"hscene/h_s02_effect_juice.png","","","",""
"hscene/h_s02_pose01_paja.png","","","",""
"hscene/h_s02_pose01_cami.png","","","",""
"hscene/h_s02_pose01_shortpants.png","","","",""
"hscene/h_s02_pose01_pants.png","","","",""
"■■■横2■■■","","","",""
"hscene/h_s02_pose02_paja.png","","","",""
"hscene/h_s02_pose02_cami.png","","","",""
"hscene/h_s02_pose02_shortpants.png","","","",""
"hscene/h_s02_pose02_pants.png","","","",""
"仰向け　ずらし挿入","","","",""
"hscene/h_s01_pose04_paja.png","","","",""
"hscene/h_s01_pose04_cami.png","","","",""
"■■■うつ伏せ1■■■","","","",""
"hscene/h_s04_action_analv.png","","","",""
"hscene/h_s04_ef_swet.png","","","",""
"hscene/h_s04_pose01_paja.png","","","",""
"hscene/h_s04_kyami2.png","","","",""
"hscene/h_s04_kyami.png","","","",""
"hscene/h_s04_shortpants.png","","","",""
"hscene/h_s04_sonyu_pantu02.png","","","",""
"hscene/h_s04_pose01_pantu02.png","","","",""
"hscene/h_s04_pose01_pantu01.png","","","",""
"hscene/h_s04_pose02_paja.png","","","",""
"hscene/h_s04_sonyu_pantu01.png","","","",""
"■■■熱帯夜■■■","","","",""
"hscene/h_s05_ef_swet.png","","","",""
"hscene/h_s05_ef_wet.png","","","",""
"hscene/h_s05_cami.png","","","",""
"hscene/h_s05_pose02_shortpantu.png","","","",""
"hscene/h_s05_pose01_shortpantu.png","","","",""
"hscene/h_s05_pose02_pantu.png","","","",""
"hscene/h_s05_pose01_pantu.png","","","",""
"hscene/h_s05_pose03_02.png","","","",""
"hscene/h_s05_pose03_01.png","","","",""
"hscene/h_s05_pose03_03.png","","","",""
"バック","","","",""
"hscene/h_s06_action_analvibrator.png","","","",""
"hscene/h_s06_pose01_ef_swet.png","","","",""
"興奮","","","",""
"hscene/h_s06_pose01_ef_up.png","","","",""
"hscene/h_s06_pose01_paja.png","","","",""
"hscene/h_s06_pose01_cami.png","","","",""
"hscene/h_s06_pose01_shortpantu.png","","","",""
"hscene/h_s06_pose01_pantu.png","","","",""
"挿入前","","","",""
"hscene/h_s06_pose02_paja.png","","","",""
"hscene/h_s06_pose02_cami.png","","","",""
"hscene/h_s06_pose02_shortpantu.png","","","",""
"hscene/h_s06_pose02_pantu.png","","","",""
"アナル挿入前","","","",""
"hscene/h_s06_pose11_paja.png","","","",""
"hscene/h_s06_pose11_cami.png","","","",""
"hscene/h_s06_pose11_pantu.png","","","",""
"挿入浅い","","","",""
"hscene/h_s06_pose12.png","","","",""
"hscene/h_s06_pose14.png","","","",""
"hscene/h_s06_pose13.png","","","",""
"hscene/h_s06_pose15.png","","","",""
"hscene/h_s06_pose03.png","","","",""
"hscene/h_s06_pose07.png","","","",""
"hscene/h_s06_pose05.png","","","",""
"hscene/h_s06_pose09.png","","","",""
"hscene/h_s06_pose04.png","","","",""
"hscene/h_s06_pose08.png","","","",""
"hscene/h_s06_pose06.png","","","",""
"hscene/h_s06_pose10.png","","","",""
"挿入深い","","","",""
"挿入中","","","",""
"横挿入","","","",""
"hscene/h_s03_pose01_paja.png","","","",""
"hscene/h_s03_pose01_kyami.png","","","",""
"hscene/h_s03_pose01_pantu.png","","","",""
"騎乗位","","","",""
"■■■騎乗位1■■■","","","",""
"hscene/h_s08_ef_wet.png","","","",""
"■赤面","","","",""
"hscene/h_s08_paja02.png","","","",""
"hscene/h_s08_paja01.png","","","",""
"hscene/h_s08_paja03.png","","","",""
"hscene/h_s08_cami02.png","","","",""
"hscene/h_s08_cami01.png","","","",""
"hscene/h_s08_shortpantu01.png","","","",""
"hscene/h_s08_pantu02.png","","","",""
"hscene/h_s08_pantu01.png","","","",""
"■■■シックスナイン■■■","","","",""
"hscene/h_s07_action_analvibrator.png","","","",""
"hscene/h_s07_action_vibrator.png","","","",""
"hscene/h_s07_pose01_paja.png","","","",""
"hscene/h_s07_pose01_cami.png","","","",""
"hscene/h_s07_pose01_shortpantu.png","","","",""
"hscene/h_s07_pose01_pantu02.png","","","",""
"hscene/h_s07_pose01_pantu01.png","","","",""
"まんぐり","","","",""
"hscene/h_s10_ef_up.png","","","",""
"hscene/h_s10_action_menhold3.png","","","",""
"hscene/h_s10_action_menhold2.png","","","",""
"hscene/h_s10_action_menhold.png","","","",""
"パジャマあり","","","",""
"hscene/h_s10_action_girlhold.png","","","",""
"キャミあり","","","",""
"はだか","","","",""
"hscene/h_s10_action_hand.png","","","",""
"hscene/h_s10_paja.png","","","",""
"hscene/h_s10_cami.png","","","",""
"hscene/h_s10_shortpantu.png","","","",""
"hscene/h_s10_action_girlhold2.png","","","",""
"hscene/h_s10_pantu01.png","","","",""
"パイズリ","","","",""
"hscene/h_s09_ef_up.png","","","",""
"シーツをめくる","","Uncovering the sheets","\font[3]\f[17]Lift the sheets",""
"\Eよし…。","","\EAlright...","\E\font[3]\f[18]\-[2]Good...",""
"Picture/sub_button01.png","","","",""
"チュートリアル","","","",""
"message","","message","\font[3]\f[14]message",""
"cg/blackscreen.jpg","","","",""
"Picture/sd_icon05.png","","","",""
"\f[14]\E<C>Tips　深夜について","","\f[14]\E<C>Tips About Late Nights","\E\font[3]\f[14]\-[2]<C>Tips on Midnight Activities",""
"Picture/sd_icon06.png","","","",""
"\f[14]\Eお兄ちゃんの\c[2]性欲\c[0]が一定値を超えている状態で就寝すると
深夜（お触り）パートへ移行できます。","","\f[14]\EWhen going to bed in a state where your brother's sexual desire exceeds a certain value, you can transition to the midnight (touching) part.\c[2]\c[0]
","\E\font[3]\f[14]\-[2]You can move on to the midnight (touching) activity if you go to bed when your 
\c[2]lust\c[0] is above a certain level.",""
"\f[14]\E上部メーターは\c[1]BADが不快感\c[0]、\c[1]GOODが気持ちよさ\c[0]を表し
BADがゲージいっぱいまで達成すると行為は強制終了となります。","","\f[14]\EThe upper meter represents the discomfort of \c[1]BAD and the pleasantness of \c[1]GOOD. \c[0]When \c[0]BAD reaches the full gauge, the action will be forcibly terminated.","\E\font[3]\f[14]\-[2]The upper meter represents \c[1]discomfort with ""BAD""\c[0] and \c[1]pleasure with ""GOOD.""\c[0] 
When the ""BAD"" gauge reaches full, midnight (touching) activity will be forced to an end.",""
"\f[14]\Eメーター中央アイコンで現在の妹の\c[1]睡眠状態\c[0]と
\c[1]その気（興奮）度合い\c[0]を\c[2]アイコンの鼓動速度\c[0]で表します。","","\f[14]\EThe current state of my little sister's sleep and her level of excitement are represented by the heartbeat speed of the icon in the center of the meter.\c[1]\c[0]
\c[1]\c[0]\c[2]\c[0]","\E\font[3]\f[14]\-[2]The central icon on the meter displays your sister's \c[1]current sleep status\c[0] and 
her \c[1]level of arousal\c[0], indicated by the \c[2]speed at which the icon pulsates.\c[0]",""
"\f[14]\E睡眠状態が浅いほどGOOD、BAD両ゲージの上昇が早くなりますが
逆に眠りが深い時は行動に制限を受けません。","","\f[14]\EThe shallower the sleep state, the faster the rise of both the GOOD and BAD gauges, but
conversely, there are no restrictions on actions when sleeping deeply.","\E\font[3]\f[14]\-[2]When in a shallow sleep state, the ""GOOD"" and ""BAD"" gauges rise faster. 
Conversely, there are no limitations on actions when in a deep sleep state.",""
"\f[14]\EBADの許容量は\c[1]信頼度\c[0]や\c[1]性興味\c[0]を上げることで上昇します。","","\f[14]\EThe capacity of BAD increases by increasing the trustworthiness\c[1], interest in\c[0], and sexual interest\c[1].","\E\font[3]\f[14]\-[2]The tolerance level for BAD increases by gaining more \c[1]trust and interest\c[0] from your sister.",""
"\f[14]\E着衣の乱れや精液など\c[1]痕跡\c[0]を残さないように気をつけ
最初はとにかく\c[2]バレないように\c[0]してみましょう。","","\f[14]\EBe careful not to leave any traces of disheveled clothing or semen.\c[1]First, let's try not to get caught.\c[0]","\E\font[3]\f[14]\-[2]Be careful not to leave any evidence behind, \c[1]such as messy clothes or bodily fluids.\c[0]
Especially in the beginning, let's make every effort to \c[2]avoid getting caught.\c[0]",""
"表示X","","","",""
"表示Y","","","",""
"表示パターン番号","","","",""
