"Original Text","Initial","Machine translation","Better translation","Best translation"
"騎乗位系カットイン","","","",""
"素股","","","",""
"\f[16]\E素股中…","","\f[16]\EThigh-to-thigh...","\E\font[3]\f[16]\-[2]Thigh-to-thigh...",""
"cutin/cutin_185.png","","","",""
"cutin/cutin_183.png","","","",""
"cutin/cutin_138.png","","","",""
"\c[9]□□□□□□□□□□","","","",""
"\c[9]■","","","",""
"素股　絶頂","","","",""
"hscene/h_s08_ef_ecstasy.png","","","",""
"\f[16]\E絶頂中…","","","\E\font[3]\f[16]\-[2]Climaxing...",""
"cutin/cutin_188.png","","","",""
"cutin/cutin_187.png","","","",""
"hscene/h_s08_ef_splash.png","","","",""
"cutin/cutin_139.png","","","",""
"素股　射精","","","",""
"\f[16]\E射精中…","","\f[16]\EEjaculating...","\E\font[3]\f[16]\-[2]Ejaculating...",""
"cutin/cutin_186.png","","","",""
"cutin/cutin_184.png","","","",""
"cutin/cutin_140.png","","","",""
"騎乗位　絶頂","","","",""
"cutin/cutin_190.png","","","",""
"cutin/cutin_189.png","","","",""
"スパイダー騎乗位　絶頂","","","",""
"1.4.0/v144_cg20_ef03.png","","","",""
"1.4.0/v144_cg20_ef02.png","","","",""
"内容","","","",""
"位置","","","",""
"素股絶頂","","","",""
"素股射精","","","",""
"騎乗位　射精","","","",""
"騎乗位中出し","","","",""
"スパイダー絶頂","","","",""
"上段","","","",""
"中段","","","",""
"クリック状態","","","",""
