"Original Text","Initial","Machine translation","Better translation","Best translation"
"┗終了判定","","","",""
"再ロール","","","",""
"\f[16]戦闘終了！","","","\E\font[3]\f[15]\-[2]End of battle!",""
"\f[12]▼","","","",""
"勝利","","","",""
"敗北","","","",""
"省略","","","",""
"メンヘラ","","","",""
"献身スキル","","","",""
"<C>\c[18]\f[24]\E献身
","","","\font[3]\f[24]\-[2]\c[18]<C>\EDevotion",""
"SE/status03.mp3","","","",""
"Picture/battle_member02c.png","","","",""
"\f[12]□","","","",""
"\f[16]「わたしが守ります！」","","","\E\font[3]\f[15]\-[2]""I'll protect you""",""
"SE/magic-cure3.mp3","","","",""
"BattleEffect/warp_640.png","","","",""
"\f[16]ユイの献身で戦力が\cself[40]回復した！","","","\E\font[3]\f[15]\-[2]Yui's devotion restored \cself[40] points of our fighting strength!",""
"\c[3]\f[48]\E\cself[40]","","","\E\font[3]\f[48]\-[2]\c[3]\cself[40]",""
"SE/heal02.mp3","","","",""
"Picture/battle_member02a.png","","","",""
"SE/[Effect]SHUWAAAN3_panop.ogg","","","",""
"Picture/battle_member01b.png","","","",""
"Picture/battle_member02b.png","","","",""
"Picture/battle_member03b.png","","","",""
"Picture/battle_member04b.png","","","",""
"SE/knife-stab-2.mp3","","","",""
"BattleEffect/pipo-btleffect048.png","","","",""
"\f[16]\s[0]の道連れ！","","","\E\font[3]\f[15]\-[2]\s[0]'s dragging down!",""
"SE/hit_se.mp3","","","",""
"\f[16]「あなたはここで一緒にあたしと死ぬの。」","","","\E\font[3]\f[15]\-[2]""You're going to die here with me""",""
"\f[16]「だいじょうぶ、痛いのは一瞬だから…。」","","","\E\font[3]\f[15]\-[2]""It's okay, the pain will only last for a moment...""",""
"\f[16]「いっしょに逝こう？」","","","\E\font[3]\f[15]\-[2]""Let's go together?""",""
"\f[16]「好き。」","","","\E\font[3]\f[15]\-[2]""I love you""",""
"\c[14]\f[48]\E\cself[20]","","","\E\font[3]\f[48]\-[2]\c[14]\cself[20]",""
"勝ち","","","",""
"Picture/battle_member01d.png","","","",""
"Picture/battle_member05c.png","","","",""
"Picture/battle_member06c.png","","","",""
"Picture/battle_member03d.png","","","",""
"Picture/battle_member02d.png","","","",""
"Picture/battle_member04d.png","","","",""
"負け","","","",""
"Picture/battle_member05b.png","","","",""
"Picture/battle_member06b.png","","","",""
"全員行動不能","","","",""
"規定ターン数","","","",""
"受けるダメージ","","","",""
