"Original Text","Initial","Machine translation","Better translation","Best translation"
"■Hカットイン実行処理ひだり","","","",""
"強制終了","","","",""
"右","","","",""
"左","","","",""
"絶頂","","","",""
"仰向け","","","",""
"\f[16]\E絶頂中…","","\f[16]\EIn the climax...","\E\font[3]\f[16]\-[2]Climaxing...",""
"cutin/cutin_103.png","","","",""
"\c[9]□□□□□□□□□□□","","","",""
"cutin/cutin_102.png","","","",""
"hscene/h_s01_effect_splash.png","","","",""
"cutin/cutin_30.png","","","",""
"cutin/cutin_31.png","","","",""
"cutin/cutin_32.png","","","",""
"横向き","","","",""
"cutin/cutin_109.png","","","",""
"cutin/cutin_111.png","","","",""
"cutin/cutin_108.png","","","",""
"cutin/cutin_75.png","","","",""
"cutin/cutin_76.png","","","",""
"cutin/cutin_77.png","","","",""
"うつ伏せ","","","",""
"hscene/h_s04_ef_ecstasy.png","","","",""
"熱帯夜","","","",""
"hscene/h_s05_ef_splash02.png","","","",""
"hscene/h_s05_ef_splash.png","","","",""
"バック","","","",""
"騎乗位","","","",""
"hscene/h_s08_ef_ecstasy.png","","","",""
"hscene/h_s08_ef_splash.png","","","",""
"cutin/cutin_139.png","","","",""
"シックスナイン","","","",""
"まんぐり","","","",""
"hscene/h_s10_ef_ecstasy.png","","","",""
"cutin/cutin_105.png","","","",""
"hscene/h_s10_ef_splash.png","","","",""
"パイズリ","","","",""
"処理中断","","","",""
"\c[9]■","","","",""
"A","","","",""
"hscene/h_s07_pose01_ef_splash.png","","","",""
"hscene/h_s07_pose01_ef_osikko.png","","","",""
"ループ中断","","","",""
"パンツの匂いを嗅ぐ","","","",""
"オナニー","","","",""
"触る　左おっぱいパジャマ","","","",""
"\f[16]\Eお触り中…","","\f[16]\ETouching...","\E\font[3]\f[16]\-[2]Touching...",""
"cutin/cutin_81.png","","","",""
"cutin/cutin_196.png","","","",""
"\c[9]□□□□□□□□","","","",""
"4","","","",""
"触る　左おっぱいキャミ","","","",""
"cutin/cutin_82.png","","","",""
"cutin/cutin_197.png","","","",""
"5","","","",""
"触る　左おっぱい脱","","","",""
"cutin/cutin_83.png","","","",""
"cutin/cutin_198.png","","","",""
"6","","","",""
"揉む　左おっぱいパジャマ","","","",""
"cutin/cutin_84.png","","","",""
"7","","","",""
"揉む　左おっぱいキャミ","","","",""
"cutin/cutin_85.png","","","",""
"8","","","",""
"揉む　左おっぱい","","","",""
"cutin/cutin_86.png","","","",""
"9","","","",""
"左ちくびキャミ","","","",""
"cutin/cutin_93.png","","","",""
"cutin/cutin_204.png","","","",""
"10","","","",""
"左ちくび","","","",""
"cutin/cutin_94.png","","","",""
"cutin/cutin_205.png","","","",""
"11","","","",""
"なでる　左おしり着衣","","","",""
"cutin/cutin_46.png","","","",""
"12","","","",""
"なでる　左おしり下着","","","",""
"cutin/cutin_47.png","","","",""
"13","","","",""
"なでる　左おしり","","","",""
"cutin/cutin_48.png","","","",""
"14","","","",""
"揉む　左おしり着衣","","","",""
"\f[16]\E揉みしだき中…","","\f[16]\ERubbing and squeezing...","\E\font[3]\f[16]\-[2]Rubbing...",""
"cutin/cutin_49.png","","","",""
"15","","","",""
"揉む左おしり下着","","","",""
"cutin/cutin_50.png","","","",""
"16","","","",""
"揉む左おしり","","","",""
"hscene/h_s04_action_handanal02.png","","","",""
"cutin/cutin_51.png","","","",""
"17","","","",""
"実行処理","","","",""
"表示位置","","","",""
"表示段","","","",""
"処理速度","","","",""
"何もしない","","","",""
"触る左胸パジャマ","","","",""
"触る左胸キャミ","","","",""
"触る左胸","","","",""
"揉む左胸パジャマ","","","",""
"揉む左胸キャミ","","","",""
"揉む左胸","","","",""
"触る左尻着衣","","","",""
"触る左尻下着","","","",""
"触る左尻","","","",""
"揉む左尻着衣","","","",""
"揉む左尻下着","","","",""
"揉む左尻","","","",""
"騎乗位挿入1","","","",""
"騎乗位挿入2","","","",""
"騎乗位挿入3","","","",""
"素股","","","",""
"50","","","",""
"75","","","",""
"100","","","",""
"表示X","","","",""
"表示Yメーター","","","",""
"Pic番1","","","",""
"表示Yカットイン","","","",""
"表示Yテキスト","","","",""
"ループ回数","","","",""
"タイマーチェック","","","",""
