"Original Text","Initial","Machine translation","Better translation","Best translation"
"キャンプ討伐","","","",""
"cg/event59_02.jpg","","","",""
"初回出発前の会話です","","","",""
"ユカリ","","","",""
"\E今回の報酬はどれだけ危険を排除できたかで変わってくるわ、
とにかく期間内にできるだけ多くの危険を排除してちょうだい。","","","",""
"みんな","","","",""
"\Eはい。","","","",""
"cg/event59_01.jpg","","","",""
"cg/bg_17_main.jpg","","","",""
"討伐前会話","","","",""
"\Eじゃあみんな、行ってらっしゃい","","","",""
"　よし、出発だ！　","","","",""
"\Eおーっ！","","","",""
"BGM/waste_loop.ogg","","","",""
"トップ","","","",""
"\E\f[16]\v[540]/\v[541]","","","",""
"行動力チェック","","","",""
"\Eこれ以上は無理そうだな…
今回はここまでにしておこう…。","","","",""
"帰還処理","","","",""
"cg/bg_08_ruins_a.jpg","","","",""
"討伐対象","","","",""
"討伐完了","","","",""
"会話イベント","","","",""
"\Eよーし、こんなもんだろ。","","","",""
"カスミ","","","",""
"\Eふ、付近のモンスターは大体一掃できました。","","","",""
"カナ","","","",""
"\E疲れたー、帰ろうー。","","","",""
"ユイ","","","",""
"\Eお疲れさまです、では帰還しましょうか。","","","",""
"\Eこれだけ討伐したら今週の報酬が楽しみだな。","","","",""
"習得経験値","","","",""
"報酬評価","","","",""
"勝ち","","","",""
"メニュー","","","",""
"エリアイベント","","","",""
"処理ジャンプ","","","",""
"メニュー2","","","",""
"討伐の画面レイアウトを作ります","","","",""
"\c[2]\E\f[14]モンスター討伐数\c[0]\f[12] \v[542]","","","",""
"\c[2]\E\f[14]●渇き\c[0]\f[12]（行動消費+1）","","","\E\c[2]\f[14]\-[2]●\font[3]Thirsty\c[0]\f[12](Stamina Uses +1)",""
"\c[2]\E\f[14]●難所\c[0]\f[12]（休憩不能区間）","","","\E\c[2]\f[14]\-[2]●\font[3]Difficult Terrain\c[0]\f[12](Resting Disabled)",""
"\E\f[16]\c[9]●●●","","","",""
"\E\f[16]\c[9]●●\c[0]○","","","",""
"\E\f[16]\c[9]●\c[0]○○","","","",""
"\E\f[16]○○○","","","",""
"任務内容の表示","","","",""
"\E\f[12]モンスターの掃討","","","",""
"\c[14]休む\c[0]","","","\font[3]\f[17]\c[14]Rest\c[0]",""
"休む","","","\font[3]\f[17]Rest",""
"選択肢の表示","","","",""
"進む","","","\font[3]\f[17]Advance",""
"\cself[5]","","","\font[3]\f[17]\cself[5]",""
"帰還","","","\font[3]\f[17]Retreat",""
"\Eここいらで休憩しておこう。","","","",""
"\Eそだね。","","","",""
"\Eは、はいっ！","","","",""
"cg/training_f2.jpg","","","",""
"cg/training_f1.jpg","","","",""
"SE/decision24.mp3","","","",""
"\E喉の渇きが解消された！","","","",""
"\Eこの辺で遠征を切り上げるのか…？","","","",""
"はい","","","",""
"いいえ","","","",""
"\Eそうだな、このくらいにしておこうか。","","","",""
"SE/[Effect]ZAZAZAZA_panop.ogg","","","",""
"\E任務を中断し帰路についた。","","","",""
"負け","","","",""
"終了処理","","","",""
"討伐終了","","","",""
"\E……","","","",""
"\Eモンスターの討伐作戦を完遂した！","","","",""
"倒したらリセット","","","",""
"BGM/We_are_Going.ogg","","","",""
"サブメニュー表示","","","",""
"Picture/sub_button01.png","","","",""
"お知らせアイコン108","","","",""
"Picture/sub_button02.png","","","",""
"アイテムアイコン109","","","",""
"Picture/sub_button03.png","","","",""
"ステータスアイコン110","","","",""
"Picture/sub_button04.png","","","",""
"出現敵","","","",""
"最終戦","","","",""
"出発進行","","","",""
"初回打ち合わせ","","","",""
"乱数","","","",""
"経験1","","","",""
"経験2","","","",""
"経験3","","","",""
"経験4","","","",""
"勝敗","","","",""
"取得スキルp","","","",""
"初めての討伐","","","",""
