"Original Text","Initial","Machine translation","Better translation","Best translation"
"アイキャッチ表示","","","",""
"cg/blackscreen.jpg","","","",""
"Picture/eyecatch01.png","","","",""
"Picture/eyecatch02.png","","","",""
"Picture/eyecatch03.png","","","",""
"1.4.0/SD_basya.png","","","",""
"\ENOW LOADING...","","","\font[3]\f[17]NOW LOADING",""
"<SQUARE>","","","",""
"速度","","","",""
"種類","","","",""
"めっちゃ遅い","","","",""
"遅い","","","",""
"普通","","","",""
"超早い","","","",""
"読書","","","",""
"散歩","","","",""
"ギルド","","","",""
"馬車","","","",""
"カウント","","","",""
